year,stationName,ridership,longitude,latitude
2022,Xinyi Anhe,5181064,121.55323253075672,25.03315004254659
2022,Daan Park,2582428,121.5353080284314,25.03353525107303
2022,Beimen,3342782,121.5102786459113,25.049294237623993
2022,Songjiang Nanjing,9596294,121.53304925954893,25.052024514344147
2022,Taipei Arena,6044296,121.55200315528758,25.05164724218637
2022,Nanjing Sanmin,6346696,121.5643968828404,25.05143632091201
2022,Songshan,6224777,121.57773339237647,25.050001706485414
2022,Fu Jen University,3168367,121.43581241981629,25.032768730074984
2022,Xinzhuang,3075134,121.45231789675648,25.03614790870418
2022,Touqianzhuang,1728170,121.46162455915298,25.03960733108286
2022,Xianse Temple,1312730,121.4721227936169,25.04652687090844
2022,Sanchong,2093392,121.48394655537149,25.05559949906261
2022,Cailiao,2884451,121.49113831824576,25.059648334719515
2022,Taipei Bridge,2891539,121.49986798026123,25.062943649795628
2022,Daqiaotou,3588106,121.51284877945061,25.062922384403873
2022,Zhongshan Elementary School,4649801,121.5276644722842,25.062650999595398
2022,Xingtian Temple,7416218,121.53315637381542,25.057966034949423
2022,Dongmen,6376678,121.52832177315834,25.033927618168192
2022,Luzhou,3928586,121.46435733713015,25.091563669599626
2022,Sanmin Senior High School,3430986,121.47324093434406,25.085670389689398
2022,St. Ignatius High School,3526825,121.4796160953184,25.08074178667732
2022,Sanhe Junior High School,3454350,121.48634726047001,25.0768077912848
2022,Sanchong Elementary School,3357292,121.49744089647399,25.069935147639686
2022,Huilong,3038306,121.41266279325664,25.02251715705777
2022,Danfeng,2674805,121.4226990725201,25.028921091574322
2022,Shisizhang,432196,121.52868133414427,24.983975049022394
2022,Xiulang Bridge,758356,121.52412027765467,24.99046028425729
2022,Jingping,1146352,121.5159472146019,24.9921677687474
2022,Zhonghe,1454587,121.49685451610128,25.001725087459377
2022,Qiaohe,694910,121.49022630210679,25.004590667817993
2022,Zhongyuan,959189,121.48335433974322,25.008508753264476
2022,Banxin,852545,121.47293039513582,25.014002570888305
2022,Y-Banqiao,2616227,121.46469,25.01554
2022,Xinpu Minsheng,675441,121.46697,25.0263
2022,Xingfu,1143045,121.45990194656648,25.049783726031855
2022,New Taipei Industrial Park,1415718,121.45957785560667,25.061081616149394
